"SchoolYear","ESD","CountyNumber","County","CountyDistrictNumber","District","GradeTested","ReadingTotalTestedNotTested","ReadingTotalMSP_HSPETested","ReadingMetStandardIncludingPrevPass","ReadingPercentMetStandardIncludingPrevPass","ReadingMetStandardWithoutPrevPass","ReadingPercentMetStandardWithoutPrevPass","ReadingPercentMetStandardExcludingNoScore","ReadingLevel1","ReadingPercentLevel1","ReadingLevel2","ReadingPercentLevel2","ReadingLevelBasic","ReadingPercentLevelBasic","ReadingLevel3","ReadingPercentLevel3","ReadingLevel4","ReadingPercentLevel4","ReadingNoScore","ReadingPercentNoScore","ReadingNotMet","ReadingPercentNotMet","ReadingExcusedAbsence","ReadingExempted","ReadingWAASPORT","ReadingWAASDAPE","MathTotalTestedNotTested","MathTotalMSP_HSPETested","MathMetStandardIncludingPrevPass","MathPercentMetStandardIncludingPrevPass","MathMetStandardWithoutPrevPass","MathPercentMetStandardWithoutPrevPass","MathPercentMetStandardExcludingNoScore","MathLevel1","MathPercentLevel1","MathLevel2","MathPercentLevel2","MathLevelBasic","MathPercentLevelBasic","MathLevel3","MathPercentLevel3","MathLevel4","MathPercentLevel4","MathNoScore","MathPercentNoScore","MathNotMet","MathPercentNotMet","MathExcusedAbsence","MathExempted","MathWAASPORT","MathWAASDAPE","WritingTotalTestedNotTested","WritingTotalMSP_HSPETested","WritingMetStandardIncludingPrevPass","WritingPercentMetStandardIncludingPrevPass","WritingMetStandardWithoutPrevPass","WritingPercentMetStandardWithoutPrevPass","WritingPercentMetStandardExcludingNoScore","WritingLevel1","WritingPercentLevel1","WritingLevel2","WritingPercentLevel2","WritingLevelBasic","WritingPercentLevelBasic","WritingLevel3","WritingPercentLevel3","WritingLevel4","WritingPercentLevel4","WritingNoScore","WritingPercentNoScore","WritingNotMet","WritingPercentNotMet","WritingExcusedAbsence","WritingExempted","WritingWAASPORT","WritingWAASDAPE","ScienceTotalTestedNotTested","ScienceTotalMSP_HSPETested","ScienceMetStandardIncludingPrevPass","SciencePercentMetStandardIncludingPrevPass","ScienceMetStandardWithoutPrevPass","SciencePercentMetStandardWithoutPrevPass","SciencePercentMetStandardExcludingNoScore","ScienceLevel1","SciencePercentLevel1","ScienceLevel2","SciencePercentLevel2","ScienceLevelBasic","SciencePercentLevelBasic","ScienceLevel3","SciencePercentLevel3","ScienceLevel4","SciencePercentLevel4","ScienceNoScore","SciencePercentNoScore","ScienceNotMet","SciencePercentNotMet","ScienceExcusedAbsence","ScienceExempted","ScienceWAASPORT","ScienceWAASDAPE","ReadingLevelIndex","MathLevelIndex"
"2009-10","Educational Service District 123","02","Asotin","02250","Clarkston School District",5,192,191,125,65.09,125,65.09,65.4,21,10.9,45,23.39,0,0,63,32.79,62,32.2,1,0.5,67,34.79,0,0,2,,192,190,84,43.7,84,43.7,44.2,59,30.69,47,24.39,0,0,68,35.39,16,8.3,2,1,108,56.2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,192,190,65,33.79,65,33.79,34.2,50,26,75,39,0,0,51,26.5,14,7.2,2,1,127,66.09,0,0,2,"NA",2.85,2.19
"2009-10","Educational Service District 123","02","Asotin","02250","Clarkston School District",6,187,185,101,54,101,54,54.6,24,12.8,60,32,0,0,81,43.29,20,10.59,2,1,86,45.89,0,0,,,187,186,69,36.79,69,36.79,37.1,59,31.5,58,31,0,0,55,29.39,14,7.4,1,0.5,118,63.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.49,2.11
"2009-10","Educational Service District 123","02","Asotin","02250","Clarkston School District",7,189,186,96,50.7,96,50.7,51.6,29,15.3,61,32.2,0,0,45,23.8,51,26.89,3,1.5,93,49.2,0,0,1,,189,187,91,48.1,91,48.1,48.7,59,31.19,37,19.5,0,0,58,30.6,33,17.39,2,1,98,51.79,0,0,1,,190,184,144,75.7,144,75.7,78.3,14,7.29,26,13.59,6,3.1,75,39.39,63,33.1,6,3.1,46,24.19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.59,2.32
"2009-10","Educational Service District 123","02","Asotin","02250","Clarkston School District",8,199,196,128,64.29,128,64.29,65.3,29,14.5,39,19.5,0,0,63,31.6,65,32.6,3,1.5,71,35.6,0,0,,,199,196,126,63.29,126,63.29,64.3,48,24.1,22,11,0,0,75,37.6,51,25.6,3,1.5,73,36.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,196,117,58.7,117,58.7,59.7,35,17.5,44,22.1,1,0.5,86,43.2,30,15,3,1.5,82,41.2,0,0,,"NA",2.79,2.61
"2009-10","Educational Service District 123","02","Asotin","02250","Clarkston School District",10,208,205,168,80.7,168,80.7,82,15,7.2,22,10.5,6,2.79,55,26.39,107,51.39,3,1.39,40,19.19,2,7,1,,208,203,72,34.6,72,34.6,35.5,86,41.29,45,21.6,0,0,38,18.19,34,16.3,5,2.39,136,65.29,5,4,1,,206,196,177,85.9,177,85.9,90.3,7,3.29,12,5.79,5,2.39,73,35.39,99,48,10,4.79,29,14,4,7,1,,208,167,83,39.9,83,39.89,49.7,57,27.39,27,12.9,0,0,72,34.6,11,5.2,41,19.69,125,60,5,4,1,"NA",3.13,2.04
"2009-10","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",3,48,48,38,79.09,38,79.09,79.2,3,6.2,7,14.5,0,0,21,43.7,17,35.39,0,0,10,20.8,0,0,,,48,48,31,64.5,31,64.5,64.6,4,8.3,13,27,0,0,25,52,6,12.5,0,0,17,35.39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.08,2.68
"2009-10","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",4,49,48,27,55.1,27,55.1,56.3,3,6.09,18,36.7,0,0,14,28.5,13,26.5,1,2,22,44.79,0,0,,,49,48,19,38.7,19,38.7,39.6,13,26.5,16,32.6,0,0,15,30.6,4,8.09,1,2,30,61.2,0,0,,,49,47,26,53,26,53,55.3,7,14.19,14,28.5,0,0,19,38.7,7,14.19,2,4,23,46.89,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.71,2.16
"2009-10","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",5,44,44,31,70.4,31,70.4,70.5,4,9,9,20.39,0,0,13,29.5,18,40.89,0,0,13,29.5,0,0,,,44,44,30,68.09,30,68.09,68.2,7,15.9,7,15.9,0,0,15,34,15,34,0,0,14,31.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,21,47.7,21,47.7,47.7,7,15.9,16,36.29,0,0,19,43.1,2,4.5,0,0,23,52.2,0,0,,"NA",3.02,2.86
"2009-10","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",6,55,55,40,72.7,40,72.7,72.7,4,7.2,11,20,0,0,32,58.1,8,14.5,0,0,15,27.19,0,0,2,,55,54,33,60,33,60,61.1,6,10.9,15,27.19,0,0,16,29,17,30.89,1,1.8,22,40,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.8,2.76
"2009-10","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",7,44,44,26,59,26,59,59.1,4,9,14,31.8,0,0,13,29.5,13,29.5,0,0,18,40.89,0,0,,,44,43,28,63.6,28,63.6,65.1,4,9,11,25,0,0,21,47.7,7,15.9,1,2.2,16,36.29,0,0,,,44,44,34,77.2,34,77.2,77.3,2,4.5,8,18.1,0,0,20,45.39,14,31.8,0,0,10,22.69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.79,2.66
"2009-10","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",8,43,42,29,67.4,29,67.4,69,8,18.6,5,11.59,0,0,13,30.19,16,37.2,1,2.29,14,32.5,0,0,,,43,43,18,41.79,18,41.79,41.9,11,25.5,14,32.5,0,0,16,37.2,2,4.59,0,0,25,58.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,43,25,58.1,25,58.1,58.1,7,16.19,11,25.5,0,0,15,34.79,10,23.19,0,0,18,41.79,0,0,,"NA",2.81,2.2
"2009-10","Educational Service District 123","02","Asotin","02420","Asotin-Anatone School District",10,46,46,43,93.4,43,93.4,93.5,2,4.29,1,2.1,2,4.29,14,30.39,27,58.6,0,0,3,6.5,0,2,,,47,46,25,53.1,25,53.1,54.3,11,23.39,10,21.19,0,0,16,34,9,19.1,1,2.1,22,46.79,1,0,,,45,44,42,93.3,42,93.29,95.5,0,0,2,4.4,1,2.2,11,24.39,30,66.59,1,2.2,3,6.59,1,2,,,48,47,32,66.6,32,66.59,68.1,5,10.4,10,20.8,0,0,24,50,8,16.6,1,2,16,33.29,0,0,,"NA",3.34,2.44
"2009-10","Educational Service District 123","03","Benton","03017","Kennewick School District",3,1176,1174,873,74.2,873,74.2,74.4,109,9.19,192,16.3,11,0.9,407,34.6,455,38.6,2,0.1,303,25.69,6,10,16,,1176,1175,690,58.6,690,58.6,58.7,215,18.19,270,22.89,10,0.8,437,37.1,243,20.6,1,0,486,41.29,8,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3,2.58
"2009-10","Educational Service District 123","03","Benton","03017","Kennewick School District",4,1206,1201,839,69.5,839,69.5,69.9,71,5.79,291,24.1,25,2,479,39.7,335,27.69,5,0.4,367,30.39,2,15,10,,1205,1199,584,48.39,584,48.39,48.7,324,26.8,291,24.1,7,0.5,379,31.39,198,16.39,6,0.4,621,51.5,3,15,10,,1201,1178,836,69.59,836,69.59,71,118,9.8,224,18.6,18,1.39,471,39.2,347,28.8,23,1.89,365,30.3,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.84,2.35
"2009-10","Educational Service District 123","03","Benton","03017","Kennewick School District",5,1171,1159,838,71.5,838,71.5,72.3,102,8.69,219,18.69,22,1.8,322,27.39,494,42.1,12,1,333,28.39,1,10,16,,1174,1163,571,48.6,571,48.6,49.1,315,26.8,277,23.5,3,0.2,354,30.1,214,18.19,11,0.9,603,51.29,1,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,1158,447,38.2,447,38.2,38.6,322,27.5,389,33.2,9,0.7,329,28.1,109,9.3,12,1,723,61.7,3,9,16,"NA",2.97,2.37
"2009-10","Educational Service District 123","03","Benton","03017","Kennewick School District",6,1119,1116,650,58,650,58,58.2,135,12,331,29.5,10,0.8,449,40.1,191,17,3,0.2,469,41.89,5,4,12,,1120,1116,439,39.1,439,39.1,39.3,350,31.19,327,29.1,2,0.1,328,29.19,109,9.69,4,0.3,681,60.79,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.59,2.16
"2009-10","Educational Service District 123","03","Benton","03017","Kennewick School District",7,1170,1167,691,59,691,59,59.2,129,11,347,29.6,11,0.9,329,28.1,351,30,3,0.2,479,40.89,8,8,10,,1173,1166,599,51,599,51,51.4,307,26.1,260,22.1,3,0.2,415,35.29,181,15.4,7,0.5,574,48.89,5,8,10,,1161,1141,806,69.4,806,69.4,70.6,120,10.3,215,18.5,12,1,525,45.2,269,23.1,20,1.7,355,30.5,20,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.75,2.38
"2009-10","Educational Service District 123","03","Benton","03017","Kennewick School District",8,1053,1047,707,67.09,707,67.09,67.5,127,12,213,20.19,13,1.19,271,25.69,423,40.1,6,0.5,346,32.79,9,5,9,,1052,1046,448,42.5,448,42.5,42.8,316,30,282,26.8,5,0.4,319,30.3,124,11.69,6,0.5,604,57.39,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1045,1041,511,48.79,511,48.79,49.1,249,23.8,281,26.8,7,0.6,328,31.3,176,16.8,4,0.3,534,51.1,16,5,10,"NA",2.9,2.21
"2009-10","Educational Service District 123","03","Benton","03017","Kennewick School District",10,1128,1125,918,81.3,917,81.2,81.5,76,6.7,132,11.69,22,1.89,359,31.8,536,47.5,3,0.2,211,18.69,41,22,9,,1132,1124,486,42.8,485,42.79,43.1,370,32.6,269,23.69,3,0.2,293,25.8,189,16.6,8,0.7,647,57.1,36,23,9,,1108,1101,970,87.4,969,87.4,88,40,3.6,92,8.3,21,1.8,465,41.89,483,43.5,7,0.6,139,12.5,58,25,9,,1100,1082,403,36.6,403,36.6,37.2,472,42.89,207,18.8,2,0.1,336,30.5,65,5.9,18,1.6,697,63.29,67,24,9,"NA",3.15,2.24
"2009-10","Educational Service District 123","03","Benton","03050","Paterson School District",3,18,18,12,66.59,12,66.59,66.7,4,22.19,2,11.09,0,0,6,33.29,6,33.29,0,0,6,33.29,0,0,,,18,18,10,55.5,10,55.5,55.6,6,33.29,2,11.09,0,0,7,38.79,3,16.6,0,0,8,44.39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.77,2.38
"2009-10","Educational Service District 123","03","Benton","03050","Paterson School District",4,8,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2009-10","Educational Service District 123","03","Benton","03050","Paterson School District",5,16,16,4,25,4,25,25,6,37.5,6,37.5,0,0,2,12.5,2,12.5,0,0,12,75,0,0,,,16,16,3,18.69,3,18.69,18.8,10,62.5,3,18.69,0,0,3,18.69,0,0,0,0,13,81.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,"NA",2,1.56
"2009-10","Educational Service District 123","03","Benton","03050","Paterson School District",6,12,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2009-10","Educational Service District 123","03","Benton","03050","Paterson School District",7,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2009-10","Educational Service District 123","03","Benton","03050","Paterson School District",8,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2009-10","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",3,107,106,72,67.2,72,67.2,67.9,13,12.09,21,19.6,7,6.5,35,32.7,30,28,1,0.9,35,32.7,0,2,,,107,105,59,55.1,59,55.1,56.2,26,24.19,20,18.6,0,0,41,38.29,18,16.8,2,1.8,48,44.79,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.61,2.43
"2009-10","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",4,118,117,48,40.6,48,40.6,41,21,17.69,48,40.6,3,2.5,27,22.8,18,15.19,1,0.8,70,59.29,0,1,2,,118,116,37,31.3,37,31.3,31.9,59,50,20,16.89,1,0.8,28,23.69,8,6.7,2,1.6,81,68.59,0,1,2,,118,116,38,32.2,38,32.2,32.8,47,39.79,31,26.19,1,0.8,32,27.1,5,4.2,2,1.6,80,67.7,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.28,1.82
"2009-10","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",5,109,107,69,63.29,69,63.29,64.5,13,11.9,25,22.89,2,1.8,32,29.3,35,32.1,2,1.8,40,36.6,0,0,1,,109,107,32,29.3,32,29.3,29.9,42,38.5,33,30.19,0,0,26,23.8,6,5.5,2,1.8,77,70.59,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,109,107,26,23.8,26,23.8,24.3,28,25.6,53,48.6,1,0.9,21,19.19,4,3.6,2,1.8,83,76.09,0,0,1,"NA",2.74,1.92
"2009-10","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",6,129,128,55,42.6,55,42.6,43,19,14.69,54,41.79,0,0,39,30.19,16,12.4,1,0.7,74,57.29,0,3,1,,129,128,39,30.19,39,30.19,30.5,47,36.39,42,32.5,0,0,27,20.89,12,9.3,1,0.7,90,69.7,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.38,2.01
"2009-10","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",7,109,108,51,46.7,51,46.7,47.2,20,18.3,37,33.89,0,0,28,25.6,23,21.1,1,0.9,58,53.2,0,0,1,,109,107,55,50.39,55,50.39,51.4,29,26.6,23,21.1,2,1.8,40,36.6,13,11.9,2,1.8,54,49.5,0,0,1,,108,104,62,57.39,62,57.39,59.6,16,14.8,26,24,4,3.7,51,47.2,7,6.4,4,3.7,46,42.5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.47,2.26
"2009-10","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",8,109,109,68,62.29,68,62.29,62.4,18,16.5,23,21.1,3,2.7,32,29.3,33,30.19,0,0,41,37.6,0,2,1,,110,110,47,42.7,47,42.7,42.7,38,34.5,25,22.69,0,0,30,27.19,17,15.4,0,0,63,57.2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,108,108,48,44.39,48,44.39,44.4,31,28.69,29,26.8,0,0,36,33.29,12,11.09,0,0,60,55.5,2,1,1,"NA",2.67,2.23
"2009-10","Educational Service District 123","03","Benton","03052","Kiona-Benton City School District",10,121,121,100,82.6,100,82.59,82.6,9,7.4,12,9.9,5,4.09,32,26.39,63,52,0,0,21,17.3,1,2,,,118,118,50,42.3,50,42.29,42.4,36,30.5,32,27.1,1,0.8,33,27.89,16,13.5,0,0,68,57.6,4,2,,,119,118,109,91.5,109,91.5,92.4,7,5.79,2,1.6,4,3.29,45,37.79,60,50.39,1,0.8,10,8.4,3,2,,,118,118,50,42.3,50,42.29,42.4,44,37.2,24,20.3,2,1.6,43,36.39,5,4.2,0,0,68,57.6,4,2,,"NA",3.14,2.22
"2009-10","Educational Service District 123","03","Benton","03053","Finley School District",3,66,66,28,42.39,28,42.39,42.4,16,24.19,22,33.29,1,1.5,16,24.19,11,16.6,0,0,38,57.5,0,0,,,66,66,20,30.3,20,30.3,30.3,27,40.89,19,28.69,0,0,16,24.19,4,6,0,0,46,69.59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.3,1.95
"2009-10","Educational Service District 123","03","Benton","03053","Finley School District",4,74,74,38,51.29,38,51.29,51.4,5,6.7,31,41.79,1,1.3,20,27,17,22.89,0,0,36,48.6,0,1,2,,74,74,17,22.89,17,22.89,23,33,44.5,24,32.39,0,0,15,20.19,2,2.7,0,0,57,77,0,1,2,,74,73,26,35.1,26,35.1,35.6,19,25.6,28,37.79,1,1.3,18,24.3,7,9.4,1,1.3,48,64.79,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.63,1.81
"2009-10","Educational Service District 123","03","Benton","03053","Finley School District",5,70,69,49,70,49,70,71,5,7.09,15,21.39,1,1.39,21,30,27,38.5,1,1.39,21,30,0,0,,,70,69,44,62.79,44,62.79,63.8,10,14.19,15,21.39,0,0,32,45.7,12,17.1,1,1.39,26,37.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,69,29,41.39,29,41.39,42,13,18.5,27,38.5,1,1.39,25,35.7,3,4.2,1,1.39,41,58.5,0,0,,"NA",2.94,2.62
"2009-10","Educational Service District 123","03","Benton","03053","Finley School District",6,79,79,35,44.29,35,44.29,44.3,14,17.69,30,37.89,0,0,28,35.39,7,8.8,0,0,44,55.6,0,0,,,79,79,32,40.5,32,40.5,40.5,22,27.8,25,31.6,0,0,28,35.39,4,5,0,0,47,59.39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.35,2.17
"2009-10","Educational Service District 123","03","Benton","03053","Finley School District",7,70,70,32,45.7,32,45.7,45.7,12,17.1,26,37.1,1,1.39,22,31.39,9,12.8,0,0,38,54.2,0,1,,,70,70,21,30,21,30,30,29,41.39,20,28.5,0,0,16,22.8,5,7.09,0,0,49,70,0,1,,,70,70,31,44.2,31,44.2,44.3,10,14.19,29,41.39,0,0,27,38.5,4,5.7,0,0,39,55.7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.37,1.95
"2009-10","Educational Service District 123","03","Benton","03053","Finley School District",8,74,74,43,58.1,43,58.1,58.1,10,13.5,21,28.3,1,1.3,14,18.89,28,37.79,0,0,31,41.79,1,2,,,74,74,29,39.1,29,39.1,39.2,24,32.39,21,28.3,0,0,24,32.39,5,6.7,0,0,45,60.79,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,74,32,42.6,32,42.6,43.2,20,26.6,22,29.3,1,1.3,26,34.6,5,6.59,1,1.3,43,57.29,0,2,,"NA",2.78,2.13
"2009-10","Educational Service District 123","03","Benton","03053","Finley School District",10,80,78,57,71.2,57,71.2,73.1,11,13.69,10,12.5,3,3.7,30,37.5,24,30,2,2.5,23,28.69,2,1,1,,79,77,17,21.5,17,21.5,22.1,39,49.29,21,26.5,0,0,14,17.69,3,3.7,2,2.5,62,78.4,2,2,1,,78,77,49,62.8,49,62.79,63.6,8,10.19,20,25.6,6,7.59,34,43.5,9,11.5,1,1.19,29,37.1,4,1,1,,80,77,24,30,24,30,31.2,36,45,17,21.19,0,0,21,26.19,3,3.7,3,3.7,56,70,1,2,1,"NA",2.71,1.7
"2009-10","Educational Service District 123","03","Benton","03116","Prosser School District",3,192,192,146,76,146,76,76,20,10.4,26,13.5,7,3.6,66,34.29,73,38,0,0,46,23.89,0,1,2,,192,192,116,60.39,116,60.39,60.4,30,15.59,46,23.89,1,0.5,71,36.89,44,22.89,0,0,76,39.5,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.92,2.66
"2009-10","Educational Service District 123","03","Benton","03116","Prosser School District",4,226,226,149,65.9,149,65.9,65.9,22,9.69,55,24.3,8,3.5,89,39.29,52,23,0,0,77,34,0,1,4,,225,225,92,40.79,92,40.79,40.9,76,33.7,57,25.3,0,0,59,26.19,33,14.59,0,0,133,59.1,1,1,4,,225,217,122,54.2,122,54.2,56.2,39,17.3,56,24.8,4,1.7,90,40,28,12.4,8,3.5,103,45.7,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.68,2.21
"2009-10","Educational Service District 123","03","Benton","03116","Prosser School District",5,209,209,146,69.79,146,69.79,69.9,19,9,44,21,7,3.29,50,23.89,89,42.5,0,0,63,30.1,0,2,,,209,209,113,54,113,54,54.1,52,24.8,44,21,1,0.4,68,32.5,44,21,0,0,96,45.89,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,209,75,35.79,75,35.79,35.9,64,30.6,70,33.39,3,1.39,58,27.69,14,6.59,0,0,134,64.09,0,2,,"NA",2.93,2.48
"2009-10","Educational Service District 123","03","Benton","03116","Prosser School District",6,243,242,156,64.09,156,64.09,64.5,34,13.9,52,21.3,2,0.8,103,42.29,51,20.89,1,0.4,87,35.79,0,2,3,,242,242,110,45.39,110,45.39,45.5,74,30.5,58,23.89,0,0,82,33.79,28,11.5,0,0,132,54.5,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.67,2.26
"2009-10","Educational Service District 123","03","Benton","03116","Prosser School District",7,210,210,127,60.39,127,60.39,60.5,26,12.3,57,27.1,1,0.4,61,29,65,30.89,0,0,83,39.5,0,2,4,,210,209,119,56.6,119,56.6,56.9,52,24.69,38,18,0,0,83,39.5,36,17.1,1,0.4,91,43.29,0,2,4,,209,207,149,71.2,149,71.2,72,18,8.59,40,19.1,3,1.39,107,51.1,39,18.6,2,0.9,60,28.69,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.77,2.48
"2009-10","Educational Service District 123","03","Benton","03116","Prosser School District",8,202,202,132,65.29,132,65.29,65.3,27,13.3,43,21.19,3,1.39,57,28.19,72,35.6,0,0,70,34.6,0,2,,,202,202,122,60.29,122,60.29,60.4,40,19.8,40,19.8,0,0,91,45,31,15.3,0,0,80,39.6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,202,107,52.89,107,52.89,53,39,19.3,56,27.69,4,1.89,77,38.1,26,12.8,0,0,95,47,0,2,,"NA",2.83,2.56
"2009-10","Educational Service District 123","03","Benton","03116","Prosser School District",10,221,216,171,77.3,171,77.29,79.2,11,4.9,34,15.3,0,0,65,29.39,106,47.89,5,2.2,50,22.6,0,0,2,,215,203,77,35.8,77,35.79,37.9,73,33.89,53,24.6,0,0,46,21.3,31,14.4,12,5.5,138,64.09,0,6,2,,221,208,194,87.7,194,87.7,93.3,4,1.8,10,4.5,1,0.4,65,29.39,128,57.89,13,5.79,27,12.19,0,0,2,,215,188,76,35.3,76,35.29,40.4,76,35.29,36,16.69,0,0,67,31.1,9,4.09,27,12.5,139,64.59,0,6,2,"NA",3.15,2.05
"2009-10","Educational Service District 123","03","Benton","03400","Richland School District",3,780,775,617,79.09,617,79.09,79.6,56,7.09,102,13,1,0.1,230,29.39,386,49.39,5,0.6,163,20.8,0,1,2,,779,773,541,69.4,541,69.4,70,82,10.5,150,19.19,1,0.1,306,39.2,234,30,6,0.7,238,30.5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.19,2.86
"2009-10","Educational Service District 123","03","Benton","03400","Richland School District",4,837,830,600,71.59,600,71.59,72.3,47,5.59,183,21.8,1,0.1,336,40.1,263,31.39,7,0.8,237,28.3,0,4,7,,837,831,474,56.6,474,56.6,57,182,21.69,175,20.89,3,0.3,278,33.2,193,23,6,0.7,363,43.29,0,4,7,,837,816,542,64.7,542,64.7,66.4,103,12.3,171,20.39,2,0.2,321,38.29,219,26.1,21,2.5,295,35.2,0,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.95,2.55
"2009-10","Educational Service District 123","03","Benton","03400","Richland School District",5,811,803,597,73.59,597,73.59,74.3,76,9.3,130,16,2,0.2,220,27.1,375,46.2,8,0.9,214,26.3,1,0,5,,811,805,453,55.79,453,55.79,56.3,175,21.5,177,21.8,2,0.2,233,28.69,218,26.8,6,0.7,358,44.1,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,812,804,341,41.89,341,41.89,42.4,147,18.1,316,38.89,7,0.8,235,28.89,99,12.09,8,0.9,471,58,0,0,5,"NA",3.07,2.58
"2009-10","Educational Service District 123","03","Benton","03400","Richland School District",6,822,810,506,61.5,506,61.5,62.5,87,10.5,217,26.3,0,0,326,39.6,180,21.8,12,1.39,316,38.39,0,0,4,,822,812,365,44.39,365,44.39,45,213,25.89,234,28.39,0,0,269,32.7,96,11.59,10,1.19,457,55.5,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.69,2.27
